timestamp;value_co2;value_temp;value_hum;value_airpressure;value_light
2022-02-11T16:58:52.000Z;1009.00;24.59;35.79;101626.59;5.00
2022-02-11T16:59:22.000Z;1009.00;24.59;35.90;101628.75;5.00
2022-02-11T16:59:52.000Z;1012.00;24.59;35.98;101626.80;5.00
2022-02-11T17:00:23.000Z;1010.00;24.57;35.84;101628.86;11.00
2022-02-11T17:00:53.000Z;1009.00;24.59;35.83;101630.87;11.00
2022-02-11T17:01:23.000Z;1008.00;24.66;35.49;101631.43;3.00
2022-02-11T17:01:53.000Z;1010.00;24.61;35.83;101634.00;3.00
2022-02-11T17:02:24.000Z;1007.00;24.59;35.83;101637.30;3.00
2022-02-11T17:02:54.000Z;1007.00;24.61;35.60;101637.05;1.00
2022-02-11T17:03:24.000Z;1007.00;24.63;35.79;101638.30;1.00
2022-02-11T17:03:54.000Z;1006.00;24.61;35.77;101642.33;5.00
2022-02-11T17:04:25.000Z;1006.00;24.60;35.85;101637.19;5.00
2022-02-11T17:04:55.000Z;1005.00;24.66;35.62;101640.30;5.00
2022-02-11T17:05:25.000Z;1004.00;24.63;35.64;101640.23;1.00
2022-02-11T17:05:56.000Z;1003.00;24.63;35.68;101640.14;1.00
2022-02-11T17:06:26.000Z;1003.00;24.64;35.66;101635.77;1.00
2022-02-11T17:06:56.000Z;1005.00;24.60;35.56;101642.52;1.00
2022-02-11T17:07:26.000Z;1007.00;24.64;35.53;101644.83;1.00
2022-02-11T17:07:57.000Z;1008.00;24.60;35.65;101637.56;1.00
2022-02-11T17:08:27.000Z;1008.00;24.59;35.72;101641.25;1.00
2022-02-11T17:08:57.000Z;1011.00;24.53;35.85;101637.10;1.00
2022-02-11T17:09:27.000Z;1010.00;24.59;35.73;101639.61;1.00
2022-02-11T17:09:58.000Z;1012.00;24.57;35.76;101645.70;1.00
2022-02-11T17:10:28.000Z;1011.00;24.64;35.46;101647.38;1.00
2022-02-11T17:10:58.000Z;1009.00;24.59;35.73;101650.80;1.00
2022-02-11T17:11:28.000Z;1007.00;24.59;35.79;101651.67;2.00
2022-02-11T17:11:59.000Z;1007.00;24.57;35.75;101654.06;2.00
2022-02-11T17:12:29.000Z;1007.00;24.60;35.67;101657.41;2.00
2022-02-11T17:12:59.000Z;1008.00;24.57;35.71;101657.55;2.00
2022-02-11T17:13:29.000Z;1007.00;24.56;35.58;101658.59;0.00
2022-02-11T17:14:00.000Z;1008.00;24.56;35.76;101658.52;0.00
2022-02-11T17:14:30.000Z;1008.00;24.56;35.72;101659.09;0.00
2022-02-11T17:15:00.000Z;1009.00;24.60;35.40;101663.74;0.00
2022-02-11T17:15:30.000Z;1011.00;24.61;35.57;101658.55;0.00
2022-02-11T17:16:01.000Z;1012.00;24.63;35.44;101662.97;4.00
2022-02-11T17:16:31.000Z;1013.00;24.61;35.40;101664.80;0.00
2022-02-11T17:17:01.000Z;1013.00;24.61;35.42;101659.22;0.00
2022-02-11T17:17:32.000Z;1014.00;24.61;35.45;101661.30;0.00
2022-02-11T17:18:02.000Z;1015.00;24.61;35.44;101662.23;0.00
2022-02-11T17:18:32.000Z;1014.00;24.64;35.42;101665.31;0.00
2022-02-11T17:19:02.000Z;1013.00;24.64;35.27;101659.66;0.00
2022-02-11T17:19:33.000Z;1014.00;24.66;35.35;101666.66;0.00
2022-02-11T17:20:03.000Z;1014.00;24.68;35.65;101664.41;0.00
2022-02-11T17:20:33.000Z;1015.00;24.64;35.33;101662.12;0.00
2022-02-11T17:21:03.000Z;1015.00;24.66;35.30;101662.12;0.00
2022-02-11T17:21:34.000Z;1014.00;24.67;35.22;101666.42;0.00
2022-02-11T17:22:04.000Z;1015.00;24.66;35.46;101669.48;2.00
2022-02-11T17:22:34.000Z;1015.00;24.66;35.40;101670.28;2.00
2022-02-11T17:23:04.000Z;1016.00;24.64;35.39;101668.03;2.00
2022-02-11T17:23:35.000Z;1016.00;24.61;35.10;101669.50;2.00
2022-02-11T17:24:05.000Z;1014.00;24.67;35.22;101670.44;2.00
2022-02-11T17:24:35.000Z;1012.00;24.67;35.13;101673.07;2.00
2022-02-11T17:25:05.000Z;1013.00;24.68;35.26;101671.84;2.00
2022-02-11T17:25:36.000Z;1009.00;24.66;35.27;101673.38;2.00
2022-02-11T17:26:06.000Z;1010.00;24.64;35.16;101676.20;0.00
2022-02-11T17:26:36.000Z;1007.00;24.66;35.11;101681.94;0.00
2022-02-11T17:27:06.000Z;1005.00;24.64;35.19;101681.04;0.00
2022-02-11T17:27:37.000Z;1004.00;24.64;35.06;101679.94;0.00
2022-02-11T17:28:07.000Z;1004.00;24.67;35.20;101683.69;0.00
2022-02-11T17:28:37.000Z;1005.00;24.67;35.03;101683.45;0.00
2022-02-11T17:29:08.000Z;1004.00;24.66;35.19;101687.31;0.00
2022-02-11T17:29:38.000Z;1007.00;24.66;35.20;101683.23;0.00
2022-02-11T17:30:08.000Z;1006.00;24.64;35.27;101686.25;0.00
2022-02-11T17:30:38.000Z;1006.00;24.64;35.27;101688.80;0.00
2022-02-11T17:31:09.000Z;1005.00;24.67;35.20;101687.12;0.00
2022-02-11T17:31:39.000Z;1005.00;24.66;35.01;101687.80;0.00
2022-02-11T17:32:09.000Z;1005.00;24.64;35.26;101687.23;0.00
2022-02-11T17:32:39.000Z;1006.00;24.63;35.06;101689.23;0.00
2022-02-11T17:33:10.000Z;1005.00;24.64;35.01;101688.73;0.00
2022-02-11T17:33:40.000Z;1005.00;24.60;35.32;101692.22;0.00
2022-02-11T17:34:10.000Z;1005.00;24.64;35.22;101689.00;0.00
2022-02-11T17:34:40.000Z;1006.00;24.64;35.06;101692.88;0.00
2022-02-11T17:35:11.000Z;1006.00;24.63;35.20;101692.05;0.00
2022-02-11T17:35:41.000Z;1005.00;24.66;35.16;101693.32;0.00
2022-02-11T17:36:11.000Z;1004.00;24.66;35.22;101691.08;0.00
2022-02-11T17:36:41.000Z;1002.00;24.63;35.13;101690.98;0.00
2022-02-11T17:37:12.000Z;1003.00;24.66;35.13;101690.75;0.00
2022-02-11T17:37:42.000Z;1002.00;24.67;34.97;101694.00;0.00
2022-02-11T17:38:12.000Z;1003.00;24.61;35.05;101695.50;0.00
2022-02-11T17:38:42.000Z;1005.00;24.61;35.14;101693.64;0.00
2022-02-11T17:40:58.000Z;1003.00;24.61;35.07;101700.86;0.00
2022-02-11T17:41:29.000Z;1003.00;24.63;34.99;101701.09;0.00
2022-02-11T17:41:59.000Z;1000.00;24.61;35.16;101703.58;0.00
2022-02-11T17:42:29.000Z;1002.00;24.60;35.10;101704.08;0.00
2022-02-11T17:42:59.000Z;1001.00;24.60;35.12;101705.14;0.00
2022-02-11T17:43:30.000Z;1000.00;24.59;34.97;101708.69;0.00
2022-02-11T17:44:00.000Z;1000.00;24.61;35.02;101710.19;0.00
2022-02-11T17:44:30.000Z;1000.00;24.60;35.10;101708.62;0.00
2022-02-11T17:45:00.000Z;1000.00;24.57;35.07;101711.67;0.00
2022-02-11T17:45:31.000Z;1000.00;24.60;35.03;101706.98;0.00
2022-02-11T17:46:01.000Z;1000.00;24.64;34.98;101709.91;0.00
2022-02-11T17:46:31.000Z;1000.00;24.64;34.87;101710.41;0.00
2022-02-11T17:47:01.000Z;1003.00;24.63;35.02;101710.68;0.00
2022-02-11T17:47:32.000Z;1004.00;24.64;35.00;101710.38;0.00
2022-02-11T17:48:02.000Z;1003.00;24.63;35.01;101710.27;0.00
2022-02-11T17:48:32.000Z;1005.00;24.64;34.91;101710.41;0.00
2022-02-11T17:49:02.000Z;1004.00;24.61;35.01;101713.28;0.00
2022-02-11T17:49:33.000Z;1005.00;24.60;35.02;101709.17;0.00
2022-02-11T17:50:03.000Z;1004.00;24.60;34.99;101708.27;0.00
2022-02-11T17:50:33.000Z;1004.00;24.61;35.01;101712.23;0.00
2022-02-11T17:51:03.000Z;1003.00;24.61;34.96;101712.00;0.00
2022-02-11T17:51:34.000Z;1003.00;24.57;35.10;101716.89;0.00
2022-02-11T17:52:04.000Z;1002.00;24.56;35.06;101715.22;0.00
2022-02-11T17:52:34.000Z;1002.00;24.57;35.02;101717.96;0.00
2022-02-11T17:53:05.000Z;1000.00;24.59;35.06;101723.83;0.00
2022-02-11T17:53:35.000Z;1000.00;24.59;35.02;101724.60;0.00
2022-02-11T17:54:05.000Z;1001.00;24.57;35.02;101725.10;0.00
2022-02-11T17:54:35.000Z;1000.00;24.57;35.04;101727.01;0.00
2022-02-11T17:55:06.000Z;998.00;24.57;34.92;101722.98;0.00
2022-02-11T17:55:36.000Z;998.00;24.54;35.07;101731.02;0.00
2022-02-11T17:56:06.000Z;996.00;24.54;35.07;101730.29;0.00
2022-02-11T17:56:36.000Z;996.00;24.60;34.92;101733.38;0.00
2022-02-11T17:57:07.000Z;998.00;24.59;34.95;101729.95;0.00
2022-02-11T17:57:37.000Z;997.00;24.60;34.96;101727.67;0.00
2022-02-11T17:58:07.000Z;1000.00;24.60;34.84;101725.09;0.00
2022-02-11T17:58:37.000Z;997.00;24.57;34.90;101728.84;0.00
2022-02-11T17:59:08.000Z;999.00;24.56;34.97;101727.12;0.00
2022-02-11T17:59:38.000Z;1000.00;24.59;34.91;101728.20;0.00
2022-02-11T18:00:08.000Z;1001.00;24.59;34.93;101726.06;0.00
2022-02-11T18:00:38.000Z;999.00;24.60;34.91;101723.78;0.00
2022-02-11T18:01:09.000Z;1002.00;24.59;34.88;101726.39;0.00
2022-02-11T18:01:39.000Z;1004.00;24.59;34.80;101730.12;0.00
2022-02-11T18:02:09.000Z;1006.00;24.59;34.85;101731.42;0.00
2022-02-11T18:02:39.000Z;1007.00;24.57;34.90;101734.20;0.00
2022-02-11T18:03:10.000Z;1006.00;24.59;34.80;101733.83;0.00
2022-02-11T18:03:40.000Z;1005.00;24.60;34.78;101736.67;0.00
2022-02-11T18:04:10.000Z;1006.00;24.59;34.78;101738.41;0.00
2022-02-11T18:04:40.000Z;1005.00;24.60;34.84;101738.07;0.00
2022-02-11T18:05:11.000Z;1005.00;24.59;34.74;101737.28;0.00
2022-02-11T18:05:41.000Z;1006.00;24.61;34.77;101742.97;0.00
2022-02-11T18:06:11.000Z;1006.00;24.59;34.84;101745.15;0.00
2022-02-11T18:06:42.000Z;1008.00;24.60;34.85;101746.66;0.00
2022-02-11T18:07:12.000Z;1007.00;24.61;34.87;101745.98;0.00
2022-02-11T18:07:42.000Z;1009.00;24.56;34.89;101749.61;0.00
2022-02-11T18:08:12.000Z;1009.00;24.61;34.80;101750.17;0.00
2022-02-11T18:08:43.000Z;1008.00;24.57;34.79;101750.34;0.00
2022-02-11T18:09:13.000Z;1007.00;24.60;34.80;101750.94;0.00
2022-02-11T18:09:43.000Z;1007.00;24.59;34.77;101754.73;0.00
2022-02-11T18:10:13.000Z;1006.00;24.59;34.92;101754.56;0.00
2022-02-11T18:10:44.000Z;1008.00;24.63;34.70;101753.39;0.00
2022-02-11T18:11:14.000Z;1009.00;24.61;34.70;101752.02;0.00
2022-02-11T18:11:44.000Z;1009.00;24.57;34.75;101752.62;0.00
2022-02-11T18:12:14.000Z;1009.00;24.59;34.84;101750.88;0.00
2022-02-11T18:12:45.000Z;1007.00;24.59;34.82;101754.86;0.00
2022-02-11T18:13:15.000Z;1006.00;24.59;34.80;101753.39;0.00
2022-02-11T18:13:45.000Z;1005.00;24.57;34.71;101751.78;0.00
2022-02-11T18:14:15.000Z;1005.00;24.60;34.69;101750.11;0.00
2022-02-11T18:14:46.000Z;1005.00;24.61;34.74;101752.45;0.00
2022-02-11T18:15:16.000Z;1005.00;24.64;34.70;101757.14;0.00
2022-02-11T18:15:46.000Z;1004.00;24.61;34.70;101754.62;0.00
2022-02-11T18:16:16.000Z;1004.00;24.61;34.65;101751.22;0.00
2022-02-11T18:16:47.000Z;1005.00;24.57;34.63;101756.47;0.00
2022-02-11T18:17:17.000Z;1005.00;24.59;34.71;101753.52;0.00
2022-02-11T18:17:47.000Z;1003.00;24.59;34.64;101756.13;0.00
2022-02-11T18:18:18.000Z;1004.00;24.60;34.69;101759.02;0.00
2022-02-11T18:18:48.000Z;1006.00;24.57;34.68;101762.27;0.00
2022-02-11T18:19:18.000Z;1007.00;24.56;34.78;101764.51;0.00
2022-02-11T18:19:48.000Z;1008.00;24.54;34.79;101760.30;0.00
2022-02-11T18:20:19.000Z;1006.00;24.52;34.80;101763.48;0.00
2022-02-11T18:20:49.000Z;1007.00;24.53;34.81;101760.06;0.00
2022-02-11T18:21:19.000Z;1008.00;24.52;34.76;101760.63;0.00
2022-02-11T18:21:49.000Z;1008.00;24.50;34.82;101756.28;0.00
2022-02-11T18:22:20.000Z;1005.00;24.52;34.85;101756.59;0.00
2022-02-11T18:22:50.000Z;1008.00;24.56;34.79;101753.42;0.00
2022-02-11T18:23:20.000Z;1007.00;24.56;34.82;101756.20;0.00
2022-02-11T18:23:50.000Z;1007.00;24.57;34.84;101751.95;0.00
2022-02-11T18:24:21.000Z;1010.00;24.54;34.81;101752.12;0.00
2022-02-11T18:24:51.000Z;1010.00;24.52;34.85;101755.80;0.00
2022-02-11T18:25:21.000Z;1010.00;24.56;34.84;101750.81;0.00
2022-02-11T18:25:51.000Z;1011.00;24.53;34.86;101752.16;0.00
2022-02-11T18:26:22.000Z;1011.00;24.53;34.76;101751.05;0.00
2022-02-11T18:26:52.000Z;1012.00;24.53;34.81;101751.45;0.00
2022-02-11T18:27:22.000Z;1012.00;24.50;34.82;101755.67;0.00
2022-02-11T18:27:52.000Z;1013.00;24.52;34.83;101754.17;0.00
2022-02-11T18:28:23.000Z;1011.00;24.50;34.80;101755.88;0.00
2022-02-11T18:28:53.000Z;1011.00;24.50;34.83;101757.95;0.00
2022-02-11T18:29:23.000Z;1011.00;24.53;34.79;101760.86;0.00
2022-02-11T18:29:53.000Z;1011.00;24.52;34.78;101761.97;0.00
2022-02-11T18:30:24.000Z;1011.00;24.49;34.81;101764.64;0.00
2022-02-11T18:30:54.000Z;1011.00;24.50;34.86;101765.08;0.00
2022-02-11T18:31:24.000Z;1013.00;24.50;34.83;101766.16;0.00
2022-02-11T18:31:55.000Z;1012.00;24.52;34.82;101767.39;0.00
2022-02-11T18:32:25.000Z;1011.00;24.47;34.76;101767.77;0.00
2022-02-11T18:32:55.000Z;1012.00;24.49;34.83;101773.28;0.00
2022-02-11T18:33:25.000Z;1011.00;24.47;34.81;101767.89;0.00
2022-02-11T18:33:56.000Z;1010.00;24.47;34.81;101769.50;0.00
2022-02-11T18:34:26.000Z;1010.00;24.52;34.79;101771.95;0.00
2022-02-11T18:34:56.000Z;1009.00;24.47;34.81;101770.27;0.00
2022-02-11T18:35:26.000Z;1008.00;24.46;34.79;101774.36;0.00
2022-02-11T18:35:57.000Z;1009.00;24.47;34.77;101771.41;0.00
2022-02-11T18:36:27.000Z;1008.00;24.49;34.80;101770.73;0.00
2022-02-11T18:36:57.000Z;1008.00;24.47;34.80;101771.00;0.00
2022-02-11T18:37:27.000Z;1009.00;24.50;34.79;101770.61;0.00
2022-02-11T18:37:58.000Z;1009.00;24.49;34.80;101771.28;0.00
2022-02-11T18:38:28.000Z;1008.00;24.49;34.79;101772.18;0.00
2022-02-11T18:38:58.000Z;1010.00;24.49;34.76;101775.53;0.00
2022-02-11T18:39:28.000Z;1009.00;24.50;34.75;101775.33;0.00
2022-02-11T18:39:59.000Z;1011.00;24.49;34.68;101771.78;0.00
2022-02-11T18:40:29.000Z;1011.00;24.50;34.79;101776.53;0.00
2022-02-11T18:40:59.000Z;1010.00;24.49;34.83;101781.55;0.00
2022-02-11T18:41:29.000Z;1009.00;24.49;34.79;101778.75;0.00
2022-02-11T18:42:00.000Z;1011.00;24.49;34.77;101783.59;0.00
2022-02-11T18:42:30.000Z;1010.00;24.46;34.76;101782.66;0.00
2022-02-11T18:43:00.000Z;1010.00;24.47;34.80;101782.94;0.00
2022-02-11T18:43:31.000Z;1010.00;24.47;34.75;101784.51;0.00
2022-02-11T18:44:01.000Z;1009.00;24.44;34.81;101780.72;0.00
2022-02-11T18:44:31.000Z;1011.00;24.46;34.74;101781.59;0.00
2022-02-11T18:45:01.000Z;1010.00;24.47;34.83;101784.04;0.00
2022-02-11T18:45:32.000Z;1010.00;24.44;34.74;101783.84;0.00
2022-02-11T18:46:02.000Z;1010.00;24.44;34.80;101783.38;0.00
2022-02-11T18:46:32.000Z;1009.00;24.42;34.75;101783.67;0.00
2022-02-11T18:47:02.000Z;1010.00;24.44;34.80;101782.60;0.00
2022-02-11T18:47:33.000Z;1008.00;24.44;34.72;101782.80;0.00
2022-02-11T18:48:03.000Z;1006.00;24.42;34.78;101783.60;0.00
2022-02-11T18:48:33.000Z;1004.00;24.42;34.78;101781.53;0.00
2022-02-11T18:49:03.000Z;1003.00;24.40;34.74;101779.23;0.00
2022-02-11T18:49:34.000Z;1003.00;24.42;34.78;101779.96;0.00
2022-02-11T18:50:04.000Z;1001.00;24.39;34.79;101783.67;0.00
2022-02-11T18:50:34.000Z;999.00;24.40;34.78;101781.47;0.00
2022-02-11T18:51:04.000Z;1000.00;24.39;34.76;101780.36;0.00
2022-02-11T18:51:35.000Z;999.00;24.40;34.75;101784.38;0.00
2022-02-11T18:52:05.000Z;999.00;24.42;34.73;101781.91;0.00
2022-02-11T18:52:35.000Z;999.00;24.40;34.79;101780.62;0.00
2022-02-11T18:53:05.000Z;999.00;24.42;34.78;101786.82;0.00
2022-02-11T18:53:36.000Z;998.00;24.40;34.75;101785.66;0.00
2022-02-11T18:54:06.000Z;999.00;24.39;34.78;101786.92;0.00
2022-02-11T18:54:36.000Z;1000.00;24.39;34.79;101789.09;0.00
2022-02-11T18:55:06.000Z;1000.00;24.37;34.81;101794.02;0.00
2022-02-11T18:55:37.000Z;999.00;24.40;34.78;101791.41;0.00
2022-02-11T18:56:07.000Z;998.00;24.40;34.76;101789.33;0.00
2022-02-11T18:56:37.000Z;998.00;24.40;34.76;101791.44;0.00
2022-02-11T18:57:08.000Z;996.00;24.39;34.78;101791.41;0.00
2022-02-11T18:57:38.000Z;996.00;24.39;34.74;101793.85;0.00
2022-02-11T18:58:08.000Z;997.00;24.39;34.71;101795.19;0.00
2022-02-11T18:58:38.000Z;997.00;24.37;34.75;101792.72;0.00
2022-02-11T18:59:09.000Z;997.00;24.37;34.74;101795.89;0.00
2022-02-11T18:59:39.000Z;997.00;24.39;34.74;101791.31;0.00
2022-02-11T19:00:09.000Z;997.00;24.39;34.76;101794.33;0.00
2022-02-11T19:00:39.000Z;997.00;24.37;34.74;101797.93;0.00
2022-02-11T19:01:10.000Z;996.00;24.35;34.80;101798.64;0.00
2022-02-11T19:01:40.000Z;998.00;24.36;34.76;101798.97;0.00
2022-02-11T19:02:10.000Z;997.00;24.37;34.74;101801.55;0.00
2022-02-11T19:02:40.000Z;998.00;24.39;34.81;101800.94;0.00
2022-02-11T19:03:11.000Z;998.00;24.40;34.76;101802.89;0.00
2022-02-11T19:03:41.000Z;999.00;24.36;34.71;101801.55;0.00
2022-02-11T19:04:11.000Z;1001.00;24.37;34.74;101804.09;0.00
2022-02-11T19:04:41.000Z;1002.00;24.37;34.71;101804.99;0.00
2022-02-11T19:05:12.000Z;1001.00;24.37;34.71;101808.74;0.00
2022-02-11T19:05:42.000Z;1002.00;24.39;34.75;101812.46;0.00
2022-02-11T19:06:12.000Z;1002.00;24.36;34.74;101808.34;0.00
2022-02-11T19:06:44.000Z;1002.00;24.40;34.65;101810.08;0.00
2022-02-11T19:07:14.000Z;1002.00;24.37;34.70;101806.36;0.00
2022-02-11T19:07:44.000Z;1002.00;24.39;34.67;101804.75;0.00
2022-02-11T19:08:15.000Z;1004.00;24.37;34.74;101809.58;0.00
2022-02-11T19:08:45.000Z;1003.00;24.39;34.71;101811.05;0.00
2022-02-11T19:09:15.000Z;1006.00;24.39;34.67;101807.77;0.00
2022-02-11T19:09:45.000Z;1007.00;24.39;34.65;101809.60;0.00
2022-02-11T19:10:16.000Z;1007.00;24.40;34.67;101810.11;0.00
2022-02-11T19:10:46.000Z;1006.00;24.39;34.65;101817.64;0.00
2022-02-11T19:11:16.000Z;1005.00;24.40;34.64;101817.30;0.00
2022-02-11T19:11:46.000Z;1006.00;24.42;34.63;101815.67;0.00
2022-02-11T19:12:17.000Z;1006.00;24.42;34.66;101816.61;0.00
2022-02-11T19:12:47.000Z;1003.00;24.39;34.65;101814.13;0.00
2022-02-11T19:13:17.000Z;1005.00;24.40;34.65;101815.80;0.00
2022-02-11T19:13:47.000Z;1006.00;24.39;34.64;101820.62;0.00
2022-02-11T19:14:18.000Z;1005.00;24.39;34.70;101814.91;0.00
2022-02-11T19:14:48.000Z;1005.00;24.39;34.70;101814.41;0.00
2022-02-11T19:15:18.000Z;1005.00;24.37;34.67;101811.05;0.00
2022-02-11T19:15:48.000Z;1004.00;24.37;34.64;101809.45;0.00
2022-02-11T19:16:19.000Z;1004.00;24.35;34.62;101811.09;0.00
2022-02-11T19:16:49.000Z;1002.00;24.37;34.65;101809.88;0.00
2022-02-11T19:17:19.000Z;1002.00;24.37;34.61;101810.78;0.00
2022-02-11T19:17:49.000Z;1002.00;24.36;34.65;101812.46;0.00
2022-02-11T19:18:20.000Z;1002.00;24.37;34.64;101808.17;0.00
2022-02-11T19:18:50.000Z;1003.00;24.35;34.62;101812.32;0.00
2022-02-11T19:19:20.000Z;1006.00;24.36;34.64;101810.45;0.00
2022-02-11T19:19:50.000Z;1006.00;24.36;34.71;101814.41;0.00
2022-02-11T19:20:21.000Z;1005.00;24.37;34.61;101809.84;0.00
2022-02-11T19:20:51.000Z;1005.00;24.36;34.62;101817.58;0.00
2022-02-11T19:21:21.000Z;1003.00;24.36;34.64;101815.23;0.00
2022-02-11T19:21:52.000Z;1003.00;24.37;34.65;101814.06;0.00
2022-02-11T19:22:22.000Z;1002.00;24.37;34.63;101818.75;0.00
2022-02-11T19:22:52.000Z;1001.00;24.35;34.66;101819.05;0.00
2022-02-11T19:23:22.000Z;1001.00;24.36;34.64;101817.75;0.00
2022-02-11T19:23:53.000Z;1001.00;24.35;34.62;101818.98;0.00
2022-02-11T19:24:23.000Z;1000.00;24.35;34.60;101819.55;0.00
2022-02-11T19:24:53.000Z;1001.00;24.35;34.64;101819.66;0.00
2022-02-11T19:25:23.000Z;1002.00;24.35;34.66;101818.72;0.00
2022-02-11T19:25:54.000Z;1000.00;24.36;34.64;101824.23;0.00
2022-02-11T19:26:24.000Z;1000.00;24.35;34.64;101827.28;0.00
2022-02-11T19:26:54.000Z;1001.00;24.35;34.64;101827.35;0.00
2022-02-11T19:27:24.000Z;1000.00;24.35;34.60;101826.08;0.00
2022-02-11T19:27:55.000Z;999.00;24.36;34.56;101829.42;0.00
2022-02-11T19:28:25.000Z;999.00;24.36;34.57;101828.99;0.00
2022-02-11T19:28:55.000Z;999.00;24.37;34.56;101829.16;0.00
2022-02-11T19:29:25.000Z;1001.00;24.36;34.56;101830.00;0.00
2022-02-11T19:29:56.000Z;1001.00;24.35;34.58;101835.89;0.00
2022-02-11T19:30:26.000Z;998.00;24.36;34.54;101835.55;0.00
2022-02-11T19:30:56.000Z;999.00;24.36;34.57;101832.00;0.00
2022-02-11T19:31:26.000Z;999.00;24.35;34.55;101835.92;0.00
2022-02-11T19:31:57.000Z;998.00;24.35;34.54;101832.88;0.00
2022-02-11T19:32:27.000Z;998.00;24.35;34.54;101837.73;0.00
2022-02-11T19:32:57.000Z;996.00;24.35;34.55;101834.81;0.00
2022-02-11T19:33:27.000Z;996.00;24.36;34.52;101836.66;0.00
2022-02-11T19:33:58.000Z;997.00;24.33;34.59;101834.81;0.00
2022-02-11T19:34:28.000Z;997.00;24.36;34.53;101841.08;0.00
2022-02-11T19:34:58.000Z;996.00;24.37;34.54;101835.89;0.00
2022-02-11T19:35:29.000Z;995.00;24.36;34.52;101837.16;0.00
2022-02-11T19:35:59.000Z;995.00;24.37;34.49;101838.96;0.00
2022-02-11T19:36:29.000Z;992.00;24.35;34.53;101836.05;0.00
2022-02-11T19:36:59.000Z;992.00;24.36;34.50;101842.31;0.00
2022-02-11T19:37:30.000Z;992.00;24.35;34.48;101840.06;0.00
2022-02-11T19:38:00.000Z;994.00;24.36;34.47;101842.52;0.00
2022-02-11T19:38:30.000Z;993.00;24.32;34.51;101837.48;0.00
2022-02-11T19:39:00.000Z;995.00;24.35;34.55;101842.98;0.00
2022-02-11T19:39:31.000Z;996.00;24.33;34.52;101840.17;0.00
2022-02-11T19:40:01.000Z;994.00;24.36;34.52;101840.63;0.00
2022-02-11T19:40:31.000Z;995.00;24.35;34.50;101840.84;0.00
2022-02-11T19:41:01.000Z;994.00;24.36;34.47;101837.22;0.00
2022-02-11T19:41:32.000Z;993.00;24.35;34.50;101836.16;0.00
2022-02-11T19:42:02.000Z;996.00;24.36;34.53;101839.33;0.00
2022-02-11T19:42:32.000Z;997.00;24.33;34.51;101833.04;0.00
2022-02-11T19:43:02.000Z;998.00;24.33;34.48;101837.56;0.00
2022-02-11T19:43:33.000Z;999.00;24.35;34.51;101835.98;0.00
2022-02-11T19:44:03.000Z;999.00;24.33;34.46;101833.04;0.00
2022-02-11T19:44:33.000Z;1001.00;24.33;34.51;101835.92;0.00
2022-02-11T19:45:03.000Z;1000.00;24.35;34.48;101839.27;0.00
2022-02-11T19:45:34.000Z;1002.00;24.32;34.47;101838.66;0.00
2022-02-11T19:46:04.000Z;1002.00;24.35;34.51;101838.73;0.00
2022-02-11T19:46:34.000Z;1001.00;24.30;34.51;101841.34;0.00
2022-02-11T19:47:05.000Z;1000.00;24.32;34.44;101839.12;0.00
2022-02-11T19:47:35.000Z;1000.00;24.33;34.46;101840.50;0.00
2022-02-11T19:48:05.000Z;999.00;24.36;34.47;101844.69;0.00
2022-02-11T19:48:35.000Z;998.00;24.33;34.44;101841.81;0.00
2022-02-11T19:49:06.000Z;996.00;24.33;34.43;101842.11;0.00
2022-02-11T19:49:36.000Z;997.00;24.33;34.46;101845.86;0.00
2022-02-11T19:50:06.000Z;996.00;24.33;34.44;101847.20;0.00
2022-02-11T19:50:36.000Z;996.00;24.33;34.51;101849.27;0.00
2022-02-11T19:51:07.000Z;995.00;24.33;34.44;101848.94;0.00
2022-02-11T19:51:37.000Z;997.00;24.33;34.44;101849.47;0.00
2022-02-11T19:52:07.000Z;996.00;24.32;34.46;101853.48;0.00
2022-02-11T19:52:37.000Z;995.00;24.33;34.46;101854.89;0.00
2022-02-11T19:53:08.000Z;995.00;24.35;34.42;101850.98;0.00
2022-02-11T19:53:38.000Z;994.00;24.32;34.46;101850.61;0.00
2022-02-11T19:54:08.000Z;994.00;24.33;34.46;101849.88;0.00
2022-02-11T19:54:38.000Z;993.00;24.32;34.40;101849.70;0.00
2022-02-11T19:55:09.000Z;995.00;24.33;34.43;101852.72;0.00
2022-02-11T19:55:39.000Z;995.00;24.33;34.44;101848.88;0.00
2022-02-11T19:56:09.000Z;996.00;24.33;34.42;101850.10;0.00
2022-02-11T19:56:39.000Z;996.00;24.32;34.41;101853.89;0.00
2022-02-11T19:57:10.000Z;996.00;24.33;34.43;101848.70;0.00
2022-02-11T19:57:40.000Z;997.00;24.32;34.44;101850.38;0.00
2022-02-11T19:58:10.000Z;996.00;24.33;34.37;101850.64;0.00
2022-02-11T19:58:41.000Z;995.00;24.30;34.40;101851.71;0.00
2022-02-11T19:59:11.000Z;994.00;24.32;34.43;101851.28;0.00
2022-02-11T19:59:41.000Z;992.00;24.35;34.35;101851.65;0.00
2022-02-11T20:00:11.000Z;990.00;24.32;34.39;101852.78;0.00
2022-02-11T20:00:42.000Z;989.00;24.33;34.37;101850.70;0.00
2022-02-11T20:01:12.000Z;989.00;24.36;34.36;101848.80;0.00
2022-02-11T20:01:42.000Z;989.00;24.33;34.39;101851.11;0.00
