timestamp;value_co2;value_temp;value_hum;value_airpressure;value_light
2022-02-11T05:39:31.000Z;700;25.05;30.57;1005.5363;0
2022-02-11T05:40:01.000Z;700;25.02;30.6;1005.5564;0
2022-02-11T05:40:32.000Z;701;25.05;30.57;1005.5719;0
2022-02-11T05:41:02.000Z;701;25.01;30.63;1005.6109;0
2022-02-11T05:41:32.000Z;702;25.08;30.62;1005.6017;0
2022-02-11T05:42:02.000Z;706;25.01;30.6;1005.5326;0
2022-02-11T05:42:33.000Z;705;25.05;30.62;1005.4931;0
2022-02-11T05:43:03.000Z;703;25.02;30.63;1005.4625;0
2022-02-11T05:43:33.000Z;703;25.05;30.62;1005.5145;0
2022-02-11T05:44:03.000Z;704;25.05;30.56;1005.4864;0
2022-02-11T05:44:34.000Z;704;25.02;30.62;1005.5086;0
2022-02-11T05:45:04.000Z;704;25.06;30.59;1005.5203;0
2022-02-11T05:45:34.000Z;703;25.06;30.54;1005.5377;0
2022-02-11T05:46:04.000Z;702;25.05;30.65;1005.5577;0
2022-02-11T05:46:35.000Z;702;25.09;30.56;1005.5917;0
2022-02-11T05:47:05.000Z;699;25.11;30.5;1005.5741;0
2022-02-11T05:47:35.000Z;698;25.09;30.52;1005.585;0
2022-02-11T05:48:05.000Z;698;25.11;30.52;1005.6286;0
2022-02-11T05:48:36.000Z;698;25.09;30.58;1005.5875;0
2022-02-11T05:49:06.000Z;696;25.12;30.56;1005.634;0
2022-02-11T05:49:36.000Z;697;25.14;30.55;1005.5976;0
2022-02-11T05:50:07.000Z;696;25.12;30.52;1005.6177;0
2022-02-11T05:50:37.000Z;696;25.06;30.59;1005.5631;0
2022-02-11T05:51:07.000Z;696;25.09;30.58;1005.6366;0
2022-02-11T05:51:37.000Z;696;25.05;30.6;1005.5858;0
2022-02-11T05:52:08.000Z;696;25.04;30.63;1005.6272;0
2022-02-11T05:52:38.000Z;696;25.02;30.67;1005.6561;0
2022-02-11T05:53:08.000Z;695;25.05;30.6;1005.6398;0
2022-02-11T05:53:38.000Z;694;25.06;30.56;1005.6608;0
2022-02-11T05:54:09.000Z;695;25.06;30.6;1005.6172;0
2022-02-11T05:54:39.000Z;696;25.06;30.57;1005.6272;0
2022-02-11T05:55:09.000Z;695;25.01;30.64;1005.6448;0
2022-02-11T05:55:39.000Z;695;25.05;30.59;1005.6021;0
2022-02-11T05:56:10.000Z;695;25.02;30.62;1005.6227;0
2022-02-11T05:56:40.000Z;694;25.05;30.63;1005.6319;0
2022-02-11T05:57:10.000Z;694;25.06;30.59;1005.5681;0
2022-02-11T05:57:40.000Z;696;25.08;30.58;1005.6;0
2022-02-11T05:58:11.000Z;697;25.04;30.6;1005.6105;0
2022-02-11T05:58:41.000Z;697;25.05;30.62;1005.588;0
2022-02-11T05:59:11.000Z;698;25.09;30.62;1005.634;0
2022-02-11T05:59:41.000Z;698;25.08;30.6;1005.6591;0
2022-02-11T06:00:12.000Z;697;25.05;30.65;1005.585;0
2022-02-11T06:00:42.000Z;699;25.09;30.58;1005.6134;0
2022-02-11T06:01:12.000Z;699;25.06;30.57;1005.6184;0
2022-02-11T06:01:42.000Z;698;25.06;30.56;1005.6319;0
2022-02-11T06:02:13.000Z;698;25.08;30.59;1005.6411;0
2022-02-11T06:02:43.000Z;698;25.05;30.63;1005.582;0
2022-02-11T06:03:13.000Z;699;25.09;30.64;1005.5938;0
2022-02-11T06:03:43.000Z;699;25.06;30.59;1005.6265;0
2022-02-11T06:04:14.000Z;698;25.05;30.63;1005.582;0
2022-02-11T06:04:44.000Z;698;25.02;30.67;1005.6252;0
2022-02-11T06:05:14.000Z;697;25.02;30.59;1005.6034;0
2022-02-11T06:05:45.000Z;697;25.04;30.6;1005.5753;0
2022-02-11T06:06:15.000Z;697;25.02;30.63;1005.5456;0
2022-02-11T06:06:45.000Z;697;25.04;30.69;1005.554;0
2022-02-11T06:07:15.000Z;697;25.05;30.65;1005.5773;0
2022-02-11T06:07:46.000Z;697;25.01;30.69;1005.5309;0
2022-02-11T06:08:16.000Z;696;25.08;30.59;1005.5422;0
2022-02-11T06:08:46.000Z;697;25.06;30.62;1005.5484;0
2022-02-11T06:09:16.000Z;698;25.06;30.63;1005.5556;0
2022-02-11T06:09:47.000Z;699;25.05;30.65;1005.5372;0
2022-02-11T06:10:17.000Z;698;25.08;30.58;1005.5262;0
2022-02-11T06:10:47.000Z;698;25.09;30.59;1005.5162;0
2022-02-11T06:11:17.000Z;698;25.11;30.53;1005.4702;0
2022-02-11T06:11:48.000Z;697;25.11;30.58;1005.4542;0
2022-02-11T06:12:18.000Z;697;25.06;30.53;1005.4479;0
2022-02-11T06:12:48.000Z;698;25.09;30.55;1005.4898;0
2022-02-11T06:13:18.000Z;697;25.09;30.64;1005.4886;0
2022-02-11T06:13:49.000Z;696;25.09;30.52;1005.484;0
2022-02-11T06:14:19.000Z;697;25.05;30.6;1005.4257;0
2022-02-11T06:14:49.000Z;698;25.08;30.58;1005.4266;0
2022-02-11T06:15:19.000Z;699;25.08;30.56;1005.4336;0
2022-02-11T06:15:50.000Z;701;25.12;30.55;1005.4508;0
2022-02-11T06:16:20.000Z;700;25.09;30.52;1005.481;0
2022-02-11T06:16:50.000Z;700;25.05;30.59;1005.4676;0
2022-02-11T06:17:20.000Z;699;25.09;30.62;1005.4257;0
2022-02-11T06:17:51.000Z;699;25.12;30.56;1005.4341;0
2022-02-11T06:18:21.000Z;698;25.06;30.62;1005.4031;0
2022-02-11T06:18:51.000Z;697;25.05;30.59;1005.4856;0
2022-02-11T06:19:21.000Z;695;25.12;30.5;1005.4383;0
2022-02-11T06:19:52.000Z;696;25.14;30.56;1005.4852;0
2022-02-11T06:20:22.000Z;697;25.14;30.53;1005.4612;0
2022-02-11T06:20:52.000Z;697;25.15;30.47;1005.4425;0
2022-02-11T06:21:23.000Z;697;25.14;30.55;1005.4383;0
2022-02-11T06:21:53.000Z;696;25.11;30.47;1005.4434;0
2022-02-11T06:22:23.000Z;696;25.12;30.55;1005.463;0
2022-02-11T06:22:53.000Z;695;25.12;30.53;1005.4752;0
2022-02-11T06:23:24.000Z;695;25.12;30.53;1005.3876;0
2022-02-11T06:23:54.000Z;696;25.12;30.58;1005.4295;0
2022-02-11T06:24:24.000Z;696;25.08;30.55;1005.45;0
2022-02-11T06:24:54.000Z;694;25.11;30.52;1005.4052;0
2022-02-11T06:25:25.000Z;695;25.16;30.54;1005.437;0
2022-02-11T06:25:55.000Z;696;25.12;30.56;1005.3913;0
2022-02-11T06:26:25.000Z;696;25.14;30.56;1005.4017;0
2022-02-11T06:26:55.000Z;694;25.15;30.51;1005.4245;0
2022-02-11T06:27:26.000Z;695;25.11;30.49;1005.448;0
2022-02-11T06:27:56.000Z;695;25.12;30.53;1005.437;0
2022-02-11T06:28:26.000Z;696;25.15;30.49;1005.445;0
2022-02-11T06:28:56.000Z;695;25.21;30.44;1005.3817;0
2022-02-11T06:29:27.000Z;694;25.15;30.47;1005.4019;0
2022-02-11T06:29:57.000Z;695;25.15;30.53;1005.3641;0
2022-02-11T06:30:27.000Z;695;25.14;30.52;1005.4169;0
2022-02-11T06:30:57.000Z;694;25.15;30.51;1005.4262;0
2022-02-11T06:31:28.000Z;694;25.14;30.55;1005.3867;0
2022-02-11T06:31:58.000Z;693;25.11;30.58;1005.4224;0
2022-02-11T06:32:28.000Z;692;25.19;30.46;1005.4202;0
2022-02-11T06:32:58.000Z;691;25.14;30.51;1005.4341;0
2022-02-11T06:33:29.000Z;691;25.12;30.55;1005.4152;0
2022-02-11T06:33:59.000Z;692;25.16;30.46;1005.3884;0
2022-02-11T06:34:29.000Z;691;25.12;30.5;1005.3537;0
2022-02-11T06:34:59.000Z;692;25.15;30.55;1005.4358;0
2022-02-11T06:35:30.000Z;692;25.14;30.55;1005.3385;0
2022-02-11T06:36:00.000Z;693;25.19;30.51;1005.4227;0
2022-02-11T06:36:30.000Z;692;25.21;30.53;1005.3959;0
2022-02-11T06:37:01.000Z;693;25.21;30.48;1005.4019;0
2022-02-11T06:37:31.000Z;696;25.16;30.51;1005.4014;0
2022-02-11T06:38:01.000Z;697;25.21;30.48;1005.4046;0
2022-02-11T06:38:31.000Z;698;25.21;30.48;1005.4277;0
2022-02-11T06:39:02.000Z;698;25.19;30.48;1005.4076;0
2022-02-11T06:39:32.000Z;698;25.19;30.46;1005.377;0
2022-02-11T06:40:02.000Z;698;25.19;30.48;1005.3686;0
2022-02-11T06:40:32.000Z;699;25.19;30.49;1005.4143;0
2022-02-11T06:41:03.000Z;698;25.19;30.51;1005.3778;0
2022-02-11T06:41:33.000Z;697;25.26;30.46;1005.377;0
2022-02-11T06:42:03.000Z;697;25.19;30.46;1005.3312;0
2022-02-11T06:42:33.000Z;697;25.18;30.51;1005.4088;0
2022-02-11T06:43:04.000Z;696;25.21;30.46;1005.4612;0
2022-02-11T06:43:34.000Z;697;25.23;30.47;1005.4147;0
2022-02-11T06:44:04.000Z;698;25.21;30.42;1005.5023;0
2022-02-11T06:44:34.000Z;697;25.18;30.46;1005.5559;0
2022-02-11T06:45:05.000Z;699;25.18;30.43;1005.5761;0
2022-02-11T06:45:35.000Z;699;25.19;30.51;1005.4952;0
2022-02-11T06:46:05.000Z;700;25.26;30.42;1005.467;0
2022-02-11T06:46:35.000Z;699;25.26;30.36;1005.5145;0
2022-02-11T06:47:06.000Z;699;25.29;30.31;1005.5518;0
2022-02-11T06:47:36.000Z;699;25.26;30.41;1005.566;0
2022-02-11T06:48:06.000Z;700;25.25;30.41;1005.5141;0
2022-02-11T06:48:37.000Z;699;25.25;30.4;1005.5238;0
2022-02-11T06:49:07.000Z;697;25.26;30.36;1005.5224;0
2022-02-11T06:49:37.000Z;699;25.25;30.36;1005.4981;0
2022-02-11T06:50:07.000Z;700;25.28;30.35;1005.4893;0
2022-02-11T06:50:38.000Z;698;25.28;30.41;1005.4818;0
2022-02-11T06:51:08.000Z;697;25.32;30.34;1005.4721;0
2022-02-11T06:51:38.000Z;699;25.3;30.31;1005.543;0
2022-02-11T06:52:08.000Z;699;25.33;30.31;1005.4867;0
2022-02-11T06:52:39.000Z;700;25.3;30.38;1005.527;0
2022-02-11T06:53:09.000Z;700;25.32;30.32;1005.4872;0
2022-02-11T06:53:39.000Z;700;25.32;30.35;1005.5593;0
2022-02-11T06:54:09.000Z;698;25.34;30.31;1005.5329;0
2022-02-11T06:54:40.000Z;697;25.33;30.32;1005.467;0
2022-02-11T06:55:10.000Z;696;25.32;30.25;1005.4725;0
2022-02-11T06:55:40.000Z;696;25.33;30.3;1005.5362;0
2022-02-11T06:56:10.000Z;693;25.32;30.32;1005.4587;0
2022-02-11T06:56:41.000Z;693;25.33;30.34;1005.4951;0
2022-02-11T06:57:11.000Z;693;25.33;30.3;1005.4838;0
2022-02-11T06:57:41.000Z;694;25.33;30.32;1005.4847;0
2022-02-11T06:58:11.000Z;694;25.32;30.3;1005.4519;0
2022-02-11T06:58:42.000Z;694;25.34;30.28;1005.5877;0
2022-02-11T06:59:12.000Z;693;25.33;30.3;1005.4516;0
2022-02-11T06:59:42.000Z;694;25.37;30.26;1005.5425;0
2022-02-11T07:00:13.000Z;696;25.34;30.33;1005.5711;0
2022-02-11T07:00:43.000Z;696;25.34;30.28;1005.5034;0
2022-02-11T07:01:13.000Z;696;25.36;30.28;1005.5609;0
2022-02-11T07:01:43.000Z;695;25.4;30.18;1005.5484;0
2022-02-11T07:02:14.000Z;694;25.42;30.17;1005.576;0
2022-02-11T07:02:44.000Z;694;25.39;30.23;1005.5316;0
2022-02-11T07:03:14.000Z;696;25.42;30.14;1005.5564;0
2022-02-11T07:03:44.000Z;697;25.34;30.28;1005.5664;0
2022-02-11T07:04:15.000Z;696;25.39;30.27;1005.5542;0
2022-02-11T07:04:45.000Z;696;25.39;30.24;1005.6151;0
2022-02-11T07:05:15.000Z;695;25.37;30.26;1005.6749;0
2022-02-11T07:05:45.000Z;692;25.33;30.3;1005.5513;0
2022-02-11T07:06:16.000Z;691;25.42;30.27;1005.5832;0
2022-02-11T07:06:46.000Z;690;25.36;30.22;1005.5765;0
2022-02-11T07:07:16.000Z;690;25.39;30.24;1005.5848;0
2022-02-11T07:07:46.000Z;689;25.39;30.27;1005.5311;0
2022-02-11T07:08:17.000Z;688;25.34;30.28;1005.5497;0
2022-02-11T07:08:47.000Z;689;25.33;30.31;1005.5458;0
2022-02-11T07:09:17.000Z;688;25.34;30.33;1005.5626;0
2022-02-11T07:09:47.000Z;687;25.33;30.3;1005.5612;0
2022-02-11T07:10:18.000Z;690;25.36;30.3;1005.5659;0
2022-02-11T07:10:48.000Z;688;25.33;30.31;1005.5572;0
2022-02-11T07:11:18.000Z;688;25.36;30.27;1005.483;0
2022-02-11T07:11:48.000Z;689;25.4;30.26;1005.522;0
2022-02-11T07:12:19.000Z;691;25.36;30.3;1005.5756;0
2022-02-11T07:12:49.000Z;692;25.36;30.31;1005.5366;0
2022-02-11T07:13:19.000Z;692;25.34;30.3;1005.5648;0
2022-02-11T07:13:50.000Z;693;25.37;30.3;1005.5362;0
2022-02-11T07:14:20.000Z;692;25.36;30.27;1005.5814;0
2022-02-11T07:14:50.000Z;691;25.36;30.3;1005.5471;0
2022-02-11T07:15:20.000Z;691;25.34;30.28;1005.5777;0
2022-02-11T07:15:51.000Z;689;25.39;30.29;1005.5391;0
2022-02-11T07:16:21.000Z;689;25.44;30.18;1005.524;0
2022-02-11T07:16:51.000Z;688;25.44;30.14;1005.6225;0
2022-02-11T07:17:21.000Z;690;25.4;30.23;1005.6011;0
2022-02-11T07:17:52.000Z;690;25.4;30.27;1005.6683;0
2022-02-11T07:18:22.000Z;688;25.42;30.27;1005.6067;0
2022-02-11T07:18:52.000Z;689;25.39;30.29;1005.7052;0
2022-02-11T07:19:22.000Z;690;25.37;30.27;1005.7186;0
2022-02-11T07:19:53.000Z;690;25.37;30.3;1005.6196;0
2022-02-11T07:20:23.000Z;692;25.39;30.24;1005.6573;0
2022-02-11T07:20:53.000Z;691;25.37;30.24;1005.7156;0
2022-02-11T07:21:23.000Z;691;25.39;30.26;1005.714;0
2022-02-11T07:21:54.000Z;689;25.37;30.31;1005.6309;0
2022-02-11T07:22:24.000Z;688;25.39;30.26;1005.7333;0
2022-02-11T07:22:54.000Z;686;25.42;30.24;1005.7266;0
2022-02-11T07:23:24.000Z;686;25.4;30.24;1005.7459;0
2022-02-11T07:23:55.000Z;687;25.37;30.22;1005.6859;0
2022-02-11T07:24:25.000Z;686;25.37;30.29;1005.6171;0
2022-02-11T07:24:55.000Z;684;25.4;30.21;1005.6578;0
2022-02-11T07:25:25.000Z;683;25.44;30.18;1005.7944;0
2022-02-11T07:25:56.000Z;684;25.37;30.22;1005.742;0
2022-02-11T07:26:26.000Z;681;25.43;30.29;1005.6955;0
2022-02-11T07:26:56.000Z;683;25.4;30.21;1005.7491;0
2022-02-11T07:27:27.000Z;682;25.4;30.3;1005.8179;0
2022-02-11T07:27:57.000Z;682;25.4;30.17;1005.7567;0
2022-02-11T07:28:27.000Z;681;25.4;30.24;1005.7743;0
2022-02-11T07:28:57.000Z;680;25.4;30.29;1005.7839;0
2022-02-11T07:29:28.000Z;680;25.44;30.24;1005.7923;0
2022-02-11T07:29:58.000Z;680;25.42;30.27;1005.7831;0
2022-02-11T07:30:28.000Z;679;25.43;30.18;1005.8205;0
2022-02-11T07:30:58.000Z;679;25.43;30.18;1005.8423;0
2022-02-11T07:31:29.000Z;677;25.46;30.17;1005.813;0
2022-02-11T07:31:59.000Z;676;25.39;30.19;1005.7995;0
2022-02-11T07:32:29.000Z;679;25.43;30.21;1005.8581;0
2022-02-11T07:32:59.000Z;679;25.42;30.26;1005.8632;0
2022-02-11T07:33:30.000Z;682;25.39;30.32;1005.8884;0
2022-02-11T07:34:00.000Z;683;25.4;30.23;1005.8481;0
2022-02-11T07:34:30.000Z;684;25.43;30.23;1005.6951;0
2022-02-11T07:35:00.000Z;685;25.4;30.3;1005.8998;0
2022-02-11T07:35:31.000Z;684;25.4;30.29;1005.8729;0
2022-02-11T07:36:01.000Z;683;25.39;30.29;1005.8318;0
2022-02-11T07:36:31.000Z;684;25.4;30.24;1005.9039;0
2022-02-11T07:37:01.000Z;682;25.44;30.23;1005.893;0
2022-02-11T07:37:32.000Z;683;25.43;30.23;1005.9148;0
2022-02-11T07:38:02.000Z;683;25.42;30.24;1005.93;0
2022-02-11T07:38:32.000Z;683;25.46;30.16;1005.997;0
2022-02-11T07:39:03.000Z;685;25.43;30.21;1005.9886;0
2022-02-11T07:39:33.000Z;683;25.43;30.23;1006.0367;0
2022-02-11T07:40:03.000Z;683;25.42;30.2;1005.9961;17
2022-02-11T07:40:33.000Z;682;25.47;30.13;1005.9605;38
2022-02-11T07:41:04.000Z;683;25.43;30.17;1006.0024;42
2022-02-11T07:41:34.000Z;683;25.42;30.3;1006.007;41
2022-02-11T07:42:04.000Z;690;25.5;30.24;1005.9945;45
2022-02-11T07:42:34.000Z;775;25.42;30.41;1006.0091;41
2022-02-11T07:43:05.000Z;769;25.36;30.57;1005.8666;40
2022-02-11T07:43:35.000Z;772;25.34;30.75;1005.9998;38
2022-02-11T07:44:05.000Z;878;25.39;31.07;1006.038;38
2022-02-11T07:44:35.000Z;878;25.39;31.08;1005.957;40
2022-02-11T07:45:06.000Z;878;25.42;31.04;1006.007;38
2022-02-11T07:45:36.000Z;889;25.37;31.21;1005.9928;38
2022-02-11T07:46:06.000Z;900;25.28;31.62;1005.9948;38
2022-02-11T07:46:36.000Z;920;25.3;31.82;1005.9962;40
2022-02-11T07:47:07.000Z;935;25.3;31.82;1006.0326;40
2022-02-11T07:47:37.000Z;948;25.34;31.82;1005.9655;40
2022-02-11T07:48:07.000Z;980;25.34;32.06;1006.0091;40
2022-02-11T07:48:37.000Z;1010;25.34;32.14;1006.1178;40
2022-02-11T07:49:08.000Z;1020;25.36;32.03;1006.018;40
2022-02-11T07:49:38.000Z;1022;25.37;32.15;1006.0938;40
2022-02-11T07:50:08.000Z;1028;25.37;32.21;1006.0632;40
2022-02-11T07:50:38.000Z;1032;25.37;32.51;1006.1341;40
2022-02-11T07:51:09.000Z;1038;25.46;32.41;1006.1261;40
2022-02-11T07:51:39.000Z;1048;25.42;32.61;1006.1287;38
2022-02-11T07:52:09.000Z;1063;25.47;32.66;1006.1248;40
2022-02-11T07:52:40.000Z;1074;25.47;32.66;1006.0959;40
2022-02-11T07:53:10.000Z;1108;25.42;33.01;1006.1039;40
2022-02-11T07:53:40.000Z;1112;25.46;32.92;1006.1219;40
2022-02-11T07:54:10.000Z;1124;25.44;33.28;1006.1416;40
2022-02-11T07:54:41.000Z;1138;25.44;33.46;1006.1509;40
2022-02-11T07:55:11.000Z;1203;25.46;33.83;1006.1412;40
2022-02-11T07:55:41.000Z;1236;25.5;33.69;1006.1814;40
2022-02-11T07:56:11.000Z;1255;25.49;33.63;1006.1135;40
2022-02-11T07:56:42.000Z;1263;25.5;33.75;1006.2448;40
2022-02-11T07:57:12.000Z;1268;25.53;33.83;1006.2095;38
2022-02-11T07:57:42.000Z;1274;25.51;33.91;1006.1588;37
2022-02-11T07:58:12.000Z;1279;25.47;33.92;1006.3156;38
2022-02-11T07:58:43.000Z;1263;25.43;31.81;1006.2011;38
2022-02-11T07:59:13.000Z;1037;25.16;30.67;1006.235;38
2022-02-11T07:59:43.000Z;982;24.95;29.92;1006.2567;38
2022-02-11T08:00:13.000Z;919;24.63;29.61;1006.2462;38
2022-02-11T08:00:44.000Z;877;24.3;29.56;1006.2327;38
2022-02-11T08:01:14.000Z;836;24.02;29.58;1006.1896;38
2022-02-11T08:01:44.000Z;787;23.73;29.18;1006.1744;38
2022-02-11T08:02:14.000Z;765;23.47;29.63;1006.2402;40
2022-02-11T08:02:45.000Z;743;23.3;29.75;1006.2092;40
2022-02-11T08:03:15.000Z;735;23.16;29.74;1006.1945;40
2022-02-11T08:03:45.000Z;743;23.06;29.88;1006.15;40
2022-02-11T08:04:16.000Z;744;22.98;30.09;1006.1765;40
2022-02-11T08:04:46.000Z;741;22.97;29.96;1006.1066;40
2022-02-11T08:05:16.000Z;743;22.88;30.14;1006.1742;40
2022-02-11T08:05:46.000Z;804;22.87;30.31;1006.1717;44
2022-02-11T08:06:17.000Z;799;22.78;31.39;1006.172;40
2022-02-11T08:06:47.000Z;811;22.91;30.96;1006.1625;40
2022-02-11T08:07:17.000Z;803;22.95;30.7;1006.18;40
2022-02-11T08:07:47.000Z;802;22.93;30.57;1006.1812;40
2022-02-11T08:08:18.000Z;799;22.99;30.56;1006.1972;40
2022-02-11T08:08:48.000Z;797;23.02;30.42;1006.1989;40
2022-02-11T08:09:18.000Z;797;23.01;30.18;1006.2083;40
2022-02-11T08:09:48.000Z;797;23.05;30.48;1006.2166;40
2022-02-11T08:10:19.000Z;797;23.12;30.31;1006.3206;41
2022-02-11T08:10:49.000Z;797;23.18;30.3;1006.2573;45
2022-02-11T08:11:19.000Z;798;23.19;30.39;1006.2812;44
2022-02-11T08:11:49.000Z;802;23.27;30.13;1006.3001;44
2022-02-11T08:12:20.000Z;803;23.36;30.29;1006.257;44
2022-02-11T08:12:50.000Z;807;23.39;30.18;1006.2271;44
2022-02-11T08:13:20.000Z;809;23.5;30.19;1006.3423;46
2022-02-11T08:13:50.000Z;811;23.53;29.94;1006.3086;44
2022-02-11T08:14:21.000Z;810;23.6;29.64;1006.3012;44
2022-02-11T08:14:51.000Z;812;23.63;29.56;1006.4443;44
2022-02-11T08:15:21.000Z;810;23.73;29.56;1006.2095;44
2022-02-11T08:15:52.000Z;813;23.77;29.6;1006.3069;44
2022-02-11T08:16:22.000Z;813;23.74;29.54;1006.3344;44
2022-02-11T08:16:52.000Z;815;23.8;29.49;1006.2973;45
2022-02-11T08:17:22.000Z;818;23.84;29.16;1006.3145;39
2022-02-11T08:17:53.000Z;818;23.84;29.12;1006.3489;40
2022-02-11T08:18:23.000Z;818;23.85;29.26;1006.295;40
2022-02-11T08:18:53.000Z;822;23.87;29.27;1006.3467;45
2022-02-11T08:19:23.000Z;831;23.71;29.02;1006.288;41
2022-02-11T08:19:54.000Z;822;23.4;28.19;1006.3297;41
2022-02-11T08:20:24.000Z;766;23.12;28.04;1006.3723;45
2022-02-11T08:20:54.000Z;732;22.87;28.45;1006.3113;45
2022-02-11T08:21:24.000Z;764;22.67;28.94;1006.3405;44
2022-02-11T08:21:55.000Z;707;22.47;28.91;1006.3745;45
2022-02-11T08:22:25.000Z;564;22.09;28.87;1006.4224;44
2022-02-11T08:22:55.000Z;686;21.84;29.6;1006.3766;44
2022-02-11T08:23:25.000Z;673;21.67;29.59;1006.3169;44
2022-02-11T08:23:56.000Z;674;21.52;29.8;1006.4242;44
2022-02-11T08:24:26.000Z;677;21.43;30;1006.3282;45
2022-02-11T08:24:56.000Z;691;21.27;30.11;1006.4088;44
2022-02-11T08:25:26.000Z;688;21.13;30.17;1006.4341;44
2022-02-11T08:25:57.000Z;676;21.05;30.29;1006.4316;44
2022-02-11T08:26:27.000Z;647;20.82;30.16;1006.443;44
2022-02-11T08:26:57.000Z;631;20.8;30.44;1006.4816;45
2022-02-11T08:27:28.000Z;616;20.63;30.58;1006.5114;48
2022-02-11T08:27:58.000Z;657;20.44;30.82;1006.552;47
2022-02-11T08:28:28.000Z;638;20.4;30.89;1006.4806;45
2022-02-11T08:28:58.000Z;640;20.16;30.89;1006.5164;43
2022-02-11T08:29:29.000Z;653;19.99;31.18;1006.5252;48
2022-02-11T08:29:59.000Z;615;19.88;31.46;1006.5508;43
2022-02-11T08:30:29.000Z;609;19.78;31.35;1006.5106;48
2022-02-11T08:30:59.000Z;582;19.63;31.53;1006.4648;48
2022-02-11T08:31:30.000Z;614;19.67;31.91;1006.5084;45
2022-02-11T08:32:00.000Z;602;19.7;31.51;1006.6188;47
2022-02-11T08:32:30.000Z;600;19.7;31.6;1006.6394;46
2022-02-11T08:33:00.000Z;617;19.61;33.07;1006.6881;44
2022-02-11T08:33:31.000Z;610;19.56;31.84;1006.5995;48
2022-02-11T08:34:01.000Z;630;19.45;31.78;1006.667;49
2022-02-11T08:34:31.000Z;609;19.33;31.87;1006.7198;50
2022-02-11T08:35:01.000Z;582;19.09;32.51;1006.6797;41
2022-02-11T08:35:32.000Z;579;19.16;32.22;1006.657;48
2022-02-11T08:36:02.000Z;598;19.27;32.51;1006.6045;48
2022-02-11T08:36:32.000Z;600;19.27;32.34;1006.5653;48
2022-02-11T08:37:02.000Z;612;19.32;32.16;1006.5688;47
2022-02-11T08:37:33.000Z;648;19.02;32.35;1006.5658;49
2022-02-11T08:38:03.000Z;573;18.91;32.46;1006.7106;48
2022-02-11T08:38:33.000Z;637;18.9;32.75;1006.7103;48
2022-02-11T08:39:04.000Z;582;18.88;32.66;1006.6691;49
2022-02-11T08:39:34.000Z;597;18.9;32.88;1006.5659;48
2022-02-11T08:40:04.000Z;614;18.83;33.01;1006.6575;49
2022-02-11T08:40:34.000Z;611;18.99;33.21;1006.7061;50
2022-02-11T08:41:05.000Z;615;19.16;33.03;1006.6706;52
2022-02-11T08:41:35.000Z;623;19.32;32.94;1006.7681;50
2022-02-11T08:42:05.000Z;673;19.54;33.09;1006.8152;49
2022-02-11T08:42:35.000Z;687;19.78;32.99;1006.7353;49
2022-02-11T08:43:06.000Z;699;20.01;32.95;1006.7859;49
2022-02-11T08:43:36.000Z;708;20.23;32.33;1006.8267;50
2022-02-11T08:44:06.000Z;723;20.46;31.99;1006.835;49
2022-02-11T08:44:36.000Z;737;20.74;32.04;1006.9746;50
2022-02-11T08:45:07.000Z;803;20.94;31.69;1006.8605;49
2022-02-11T08:45:37.000Z;809;21.18;31.4;1006.8739;50
2022-02-11T08:46:07.000Z;815;21.42;31.17;1006.8995;50
2022-02-11T08:46:37.000Z;825;21.68;31.03;1006.8366;52
2022-02-11T08:47:08.000Z;841;21.89;30.75;1006.8598;50
2022-02-11T08:47:38.000Z;880;22.09;30.6;1006.837;50
2022-02-11T08:48:08.000Z;903;22.29;30.57;1006.8303;49
2022-02-11T08:48:38.000Z;915;22.49;30.57;1006.8722;49
2022-02-11T08:49:09.000Z;931;22.67;30.17;1006.8288;50
2022-02-11T08:49:39.000Z;946;22.78;30.3;1006.9674;53
2022-02-11T08:50:09.000Z;973;22.95;30.4;1006.9041;46
2022-02-11T08:50:39.000Z;990;23.09;30.04;1006.9305;52
2022-02-11T08:51:10.000Z;1001;23.26;30.15;1007.0111;56
2022-02-11T08:51:40.000Z;1059;23.36;29.83;1006.9836;54
2022-02-11T08:52:10.000Z;1059;23.5;29.81;1006.9983;54
2022-02-11T08:52:41.000Z;1059;23.6;29.71;1006.9341;57
2022-02-11T08:53:11.000Z;1065;23.7;29.64;1006.9826;52
2022-02-11T08:53:41.000Z;1073;23.83;29.76;1006.9465;52
2022-02-11T08:54:11.000Z;1091;23.87;29.48;1006.9219;52
2022-02-11T08:54:42.000Z;1099;23.94;29.54;1006.9402;52
2022-02-11T08:55:12.000Z;1103;24.01;29.56;1006.9834;47
2022-02-11T08:55:42.000Z;1110;24.09;29.79;1007.0234;41
2022-02-11T08:56:12.000Z;1134;24.2;29.75;1006.973;48
2022-02-11T08:56:43.000Z;1156;24.2;29.61;1006.9672;54
2022-02-11T08:57:13.000Z;1161;24.22;29.92;1007.0464;55
2022-02-11T08:57:43.000Z;1172;24.3;30.04;1006.9949;59
2022-02-11T08:58:13.000Z;1177;24.35;29.81;1007.0422;57
2022-02-11T08:58:44.000Z;1185;24.37;29.83;1007.018;55
2022-02-11T08:59:14.000Z;1188;24.39;29.83;1007.0691;65
2022-02-11T08:59:44.000Z;1191;24.46;29.72;1007.058;17
2022-02-11T09:00:14.000Z;1195;24.44;29.64;1007.0081;17
